,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,0.019332995475761623,302.7503631794616,893.395319973761,1181.7615458946284,1296.8448692842405,1332.874123283387,1332.8601840534648,1316.7862697273974,1294.8571824008568,1273.6799675460034,1259.1831745269328,1254.103238192033,1254.1747080820946,1254.844581470034,1254.4989249494415,1252.8970987321854,1250.193764756304,1246.6213146811256,1242.3983977850291,1237.7077803852565
1,0.02486503136398419,315.44664155083825,913.2865770615797,1199.5801732082577,1311.6016631863588,1345.043258150162,1343.0161480602599,1325.392730791039,1302.2644757098976,1280.1560052898728,1264.9425073344476,1259.3132078605602,1258.9453916351233,1259.2454536634566,1258.579653419651,1256.6968017905167,1253.7446998473588,1249.9506718546181,1245.5293790450264,1240.6603484494656
2,0.03179464129077107,328.30627973334646,932.35147014441,1216.1060068399386,1324.9947861002322,1355.9184680719607,1351.9862951765563,1332.9234157913045,1308.6954143882294,1285.739771048155,1269.875572673394,1263.7457665251422,1262.97732173616,1262.9416718992547,1261.9873393588048,1259.853166894904,1256.6802596590644,1252.6909450339265,1248.0959580020235,1243.0716579525872
3,0.04046913322905286,341.32862055836745,950.5787554746672,1231.3445707153428,1337.0404788689075,1365.5203666169139,1359.7922933274194,1339.3995523207225,1314.1702076178062,1290.4503520252103,1274.0005167800068,1267.4183992534647,1266.2874685541333,1265.9497098614152,1264.7379428345623,1262.381625458176,1259.015341890466,1254.8565025420673,1250.111985003334,1244.9550574562227
4,0.05131656621187458,354.5100288130442,967.9551269798945,1245.3018970746703,1347.7564543832873,1373.871235298601,1366.4574048288403,1344.8438125388782,1318.710353492955,1294.307989368455,1277.3365373058466,1270.34957177419,1268.893729175536,1268.2869201101319,1266.8482570181443,1264.298398045672,1260.7655914705626,1256.4624202680113,1251.5919806832023,1246.3245309390948
5,0.06486301330840798,367.8438249779232,984.4655795697192,1257.9848059049402,1357.1620325850622,1380.9950702762037,1372.0064872468379,1349.2802915776338,1322.3386069187509,1297.3340412739558,1279.9038438137895,1272.5586888882906,1270.814884476537,1269.971490225721,1268.335864344409,1265.6204511124538,1261.9473582589535,1257.5244405797475,1252.551096236404,1247.1946595076029
6,0.08175305857137796,381.3202303945397,1000.0938147501012,1269.401192444848,1365.2782668893426,1386.9176158438681,1376.46598089581,1352.7344737939925,1325.0789367971167,1299.5509366488095,1281.7236097717066,1274.066044993969,1272.0705485559204,1271.0223919099546,1269.2190860099563,1266.3654474467246,1262.5776488054744,1258.0589256307078,1253.0050683994018,1247.5805781073598
7,0.10277401082534192,394.9263263736211,1014.8226797960012,1279.5603127277561,1372.1280554446187,1391.6663808483625,1379.8638807547068,1355.2331855906025,1326.956471764774,1300.9821189183092,1282.8179158360674,1274.8927666577592,1272.681110762161,1271.4593231493297,1269.516924962662,1266.55169050527,1262.6740723750625,1258.0828052776342,1252.9701693628617,1247.4979274608959
8,0.1288843508013229,408.64603038044214,1028.6346313552283,1288.4730575020958,1377.736231326414,1395.2706348291172,1382.2296911267129,1356.8045339636385,1327.9974341003172,1301.651979854899,1283.2096844630394,1275.0607473819894,1272.6676705462203,1271.30264372728,1269.249002704573,1266.1980629826217,1262.2547815885137,1257.613519961939,1252.4631519638049,1246.9628015726055
9,0.16124694719259,422.46009289919624,1041.5122139672526,1296.152205465774,1382.1296266186644,1397.761381439444,1383.5943619789307,1357.4778304145086,1328.229061792479,1301.5857836077498,1282.9226061373886,1274.5925749401001,1272.0519655710725,1270.5733045541513,1268.435490396706,1265.3239601087757,1261.3384081708707,1256.6689590369433,1251.5011906263876,1245.9916912540841
10,0.20126757222068747,436.3461188720791,1053.4385436467194,1302.6126475834844,1385.3371063525271,1399.1713075559996,1383.9902065501565,1357.2835003570924,1327.6795191436913,1300.8095814148003,1281.9810577598357,1273.5114518678135,1270.8562937017575,1269.292771457763,1267.0970349123734,1263.9492183146028,1259.9439944314393,1255.26739514499,1250.1018186325061,1244.6014242268611
11,0.25063920507083,450.27861772057673,1064.3977864690974,1307.8715753205258,1387.3895694142432,1399.5347073829323,1383.4508004809043,1356.2529786458035,1326.3777966566304,1299.350117771011,1280.4100139714515,1271.841109901028,1269.103429678078,1267.4829442364512,1265.2546806288012,1262.094040033671,1258.0909212173588,1253.427415356303,1248.2828624025285,1242.8091024509822
12,0.3113925144803194,464.229085875871,1074.375622067451,1311.948626905038,1388.3199147598812,1398.8873817704323,1382.0108633719112,1354.4185923205464,1324.3536013008659,1297.2347290952368,1278.2349524092656,1269.6057193322215,1266.8165374284795,1265.1660719139788,1262.929787868926,1259.7789155186138,1255.7988331813874,1251.1678498711199,1246.062373548364,1240.6320374030936
13,0.38595273733117724,478.16612546345624,1083.359682156655,1314.865987187282,1388.1629725357554,1397.2665138549166,1379.7061242869345,1351.8134320922466,1321.637238567031,1294.4912361721426,1275.4817540715476,1266.8297944084788,1264.0190791116001,1262.3646652458294,1260.1439490012792,1257.0245426347853,1253.087562279858,1248.5076991542364,1243.4585595222711,1238.0876840834944
14,0.4772028909096226,492.05560229827796,1091.339954681744,1316.6484382494095,1386.9554009449819,1394.7105229507072,1376.573173256007,1348.4712144586417,1318.259487974027,1291.1478318353481,1272.176600116622,1263.538096009854,1260.7347220662525,1259.1014076046222,1256.9189032717693,1253.851745650276,1249.9770504655505,1245.466060413905,1240.4897137228065,1235.1935745657086
15,0.5885528412434042,505.86084565055506,1098.309144959516,1317.32335957012,1384.7355508685705,1391.258899344811,1372.6493012835103,1344.4261366293829,1314.2514738903228,1287.2329654959847,1268.345866519979,1259.7555329221836,1256.987244907544,1255.399065415763,1253.2764514744913,1250.2813940672424,1246.487272560623,1242.0620543533535,1237.1741459326227,1231.9672519131957
16,0.7240131658880635,519.5428913458408,1104.262986245431,1316.9206781963226,1381.5433012928615,1386.9520232373648,1367.9723317038643,1339.712726641429,1309.6445336564848,1282.7752262024044,1264.0160180675275,1255.5070630513226,1252.800444024789,1251.2803993216698,1249.2383715685057,1246.3343225343215,1242.6381602862812,1238.314753112711,1233.5301139511898,1228.4262052756444
17,0.8882719671763721,533.0607686819076,1109.2004934885479,1315.4727709472033,1377.4198694708116,1381.830971508493,1362.580445945338,1334.3656911545338,1304.4700850495356,1277.8032259401768,1259.2135031672362,1250.817595915783,1248.1980417159796,1246.7680772245806,1244.8263363145693,1242.031252844428,1238.4495283894257,1234.243110282708,1229.5757572498053,1224.5878069427174
18,1.0867717922113833,546.3718304063359,1113.124155592863,1313.014322107048,1372.4076004199658,1375.937316265298,1356.5120068555086,1328.4197634317748,1298.7594951114274,1272.3454848480342,1253.9646509187023,1245.7118977038624,1243.203597136013,1241.8845902962598,1240.0618339423665,1237.39271895884,1233.9410037443065,1229.8658938113024,1225.3290334184871,1220.4692520780388
19,1.3257826003201596,559.4321236398968,1116.0400632237872,1309.582141293262,1366.5497408152569,1369.3129192279391,1349.805382713421,1321.9095539361274,1292.5439522782801,1266.4303199392211,1248.2955717942684,1240.2145000932783,1237.8404211453903,1236.6521729516483,1234.9660927685156,1232.438995910535,1229.1319582225492,1225.201622543471,1220.8076580974302,1216.0875017833573
20,1.6124653219949714,572.1967982006219,1117.9579710107787,1305.214947169015,1359.8902025636858,1361.999725958251,1342.498774913155,1314.869405820006,1285.854343601786,1260.085738785284,1242.2320631619014,1234.3496139115096,1232.1314960278792,1231.092727667597,1229.560010573246,1227.1900333318385,1224.0414460219984,1220.268507036741,1216.0290489933334,1211.4592300556321
21,1.9549190568323003,584.6205473400173,1118.8912948209531,1299.9531233763478,1352.47332135764,1354.0395637336558,1334.6300520662126,1307.3332573630325,1278.7211386594897,1253.3393394490624,1235.7995207263734,1228.1410485700217,1226.0994009058334,1225.2277553931044,1223.8640894146254,1221.6653942286098,1218.6881460284312,1215.08439518508,1211.0102744772173,1206.6007751021125
22,2.362203501010621,596.658074511721,1118.8570465325224,1293.838453482814,1344.3436153127986,1345.473946545232,1326.23659295474,1299.3345131390008,1271.1742815183643,1246.218217755102,1229.0228567894324,1221.6121380425666,1219.7662435271848,1219.0782921501793,1217.8983764193683,1215.8841994909073,1213.0903096593845,1209.6667230662053,1205.7680071497355,1201.5280953744116
23,2.8443269801753965,608.2645785235736,1117.875710344549,1286.9138418673995,1335.5455484334125,1336.3438902784208,1317.3551403952058,1290.905925382345,1263.2430918588022,1238.7488827689644,1221.9264260400787,1214.7856739843046,1213.1535989353943,1212.664852270907,1211.6824109444635,1209.8650784937379,1207.2657145111382,1204.032471306897,1200.3184826467593,1196.2567305761386
24,3.4121897514931576,619.3962483460045,1115.9710660547637,1279.2230273396472,1326.1233031468507,1326.6897406467524,1308.021667664503,1282.0794866937156,1254.9561760964002,1230.9571811319076,1214.5339593910421,1207.6838464118002,1206.2824553694454,1206.0073785624875,1205.2351783595989,1203.6261260062142,1201.2316240030168,1198.1981271418608,1194.6774638462582,1190.8017677936286
25,4.077472325360691,630.0107580274351,1113.1699658685284,1270.8102959220225,1316.1205655486972,1316.551015922147,1298.2712587185306,1272.8863348889724,1246.3413490684463,1222.8682306734183,1206.8685061847218,1200.3281921906912,1199.173167581213,1199.1251995433715,1198.5750705616285,1197.1848654977623,1195.0047530918234,1192.1796522279838,1188.860210530823,1185.177812799073
26,4.852459735693157,640.0677516563297,1109.5020721355859,1261.7201986712128,1305.5803263378514,1305.9662659668995,1288.1380030160908,1263.3566704697566,1237.425566591172,1214.506363509214,1198.9523849079017,1192.7395514137038,1191.8454176073326,1192.0369937546889,1191.7198532032405,1190.5582188097433,1188.601240016884,1185.9924561706941,1182.8814544615739,1179.398966482692
