,0
0,11.029268678412667
1,52.71769862933822
2,88.38519199580924
3,123.55182251164788
4,153.7772817985882
5,178.68051439404462
6,198.99273789803863
7,215.51109592613074
8,228.7616456488825
9,238.7847673600628
10,245.0203134637382
11,247.31369501779469
12,247.17311506600228
13,246.11275586340315
14,244.7969275811557
15,243.46072990420961
16,242.18564330371348
17,240.99762638643276
18,239.9014162882044
19,238.89347040146436
