,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,0.004720463050064454,1.364143250829254,4.731999396877537,7.573441574365579,9.850176355317688,11.715760567906623,13.26772500876347,14.570761861716337,15.672574250171044,16.610331607847133,17.413620273299376,18.106174548000155,18.707104773220973,19.231845449866135,19.692905551912585,20.100464018785775,20.46284114751492,20.78687079036413,21.07819391702806,21.341490283849108
1,0.0060055347454476184,1.422144347421936,4.840724938027319,7.692665232066772,9.96811181229254,11.82893378164289,13.375138097530604,14.672284809036391,15.768416657138497,16.70083727444513,17.499177154990118,18.187172733638963,18.783916767685124,19.304817544014465,19.762354888527582,20.166678591061906,20.526081257618983,20.847371168463514,21.136166065914278,21.397124816850084
2,0.007500518306564886,1.4824690329642105,4.951810679800413,7.813666155971422,10.087390174757147,11.943150335007331,13.483381799174525,14.774481958472714,15.864814923770476,16.79180719154513,17.585126032677053,18.268505017805385,18.86101582670692,19.37803802759683,19.83202046490841,20.23308241302987,20.589487753687262,20.908018402817692,21.194268260281568,21.452874820624626
3,0.009227332560613569,1.5452104071235147,5.065308020057924,7.936471054423796,10.208026961423142,12.058420070192868,13.592462751173175,14.87735799117214,15.961772467201126,16.88324392375342,17.671468876102978,18.350172943424372,18.938403179658682,19.451507894900505,19.901903095907898,20.299676160389552,20.65306120195208,20.968812972420093,21.25250090876888,21.508740646447656
4,0.011209816580324636,1.6104653700943579,5.181269500601822,8.061107059319454,10.330037896248397,12.174752952577201,13.702387678555548,14.98091765888002,16.059292766570522,16.975150093085997,17.758207709810996,18.432178106618636,19.01608010801843,19.52522819147953,19.972003646924854,20.366460558713456,20.716802217855815,21.02975540480408,21.31086446786866,21.564722692740816
5,0.013474327691907642,1.678334739087253,5.299748795681336,8.18760169357202,10.453438870112251,12.292159030498585,13.813163353378053,15.085165743952237,16.157379324046058,17.067528341266733,17.84534457685826,18.514522121894036,19.094047912029534,19.599199982257165,20.042323003396753,20.43343635426475,20.780711438123078,21.090846249295602,21.369359416286226,21.620821380466626
6,0.01605055191686639,1.7489233934769952,5.420800726905896,8.315982865442283,10.57824592909638,12.410648420639845,13.924796578378132,15.190107041910066,16.256035646696656,17.16038131122177,17.932881520153263,18.597206603484995,19.172307892175905,19.673424333218836,20.11286205277267,20.50060429629248,20.844789503405398,21.15208606002275,21.427986238321118,21.677037136881825
7,0.018972582706434146,1.8223404371773613,5.544481288304467,8.446278873084704,10.704475273487231,12.530231304414844,14.037294181657119,15.295746354850062,16.35526523890533,17.253711638702963,18.020820573458288,18.68023315587515,19.250861339336115,19.747902301295056,20.183621674203184,20.567965126592267,20.909037047764137,21.21347538536235,21.486745413310015,21.733370385002196
8,0.0222803266132435,1.89869937264355,5.670847675143945,8.578518412690764,10.832143260831337,12.650917928850921,14.150663016197095,15.402088489911883,16.455071599961915,17.347521949129668,18.109163757582735,18.763603369431316,19.32970952993711,19.82263492910488,20.254602732935187,20.63551957360629,20.97345469252245,21.275014761584067,21.545637409097502,21.78982153692926
9,0.026021293983212925,1.9781182839320588,5.799958314084048,8.712730587662735,10.961266410297233,12.772718609113214,14.264909961329137,15.509138259959725,16.55545822407916,17.44181485701285,18.197913079271565,18.847318818805874,19.40885372391624,19.897623242520275,20.325806077518347,20.7032683493085,21.038043042862654,21.33670470919023,21.604662678145356,21.846390989753154
