,0
0,1.7322709619655445
1,2.6022577525057393
2,4.722432200655542
3,8.080677539082783
4,12.395145480001778
5,17.364578709157826
6,22.73807107065809
7,28.321836253161262
8,33.97133345141642
9,39.5814596267754
10,45.07768687088093
11,50.40871416571818
12,55.54062164700638
13,60.452339168619105
14,65.13219446277745
15,69.57531467612053
16,73.78168604652285
17,77.75471319661773
18,81.50015395977545
19,85.02533478326424
