,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,0.00010566769397296768,1.5155472532735175,5.107776275636744,7.471002261491186,8.819743565579433,9.580843857998696,10.0107274154593,10.254899623429562,10.40315669215554,10.527214592193435,10.704635037452253,10.983634943629376,11.322256056095005,11.663974734001773,11.985247346930255,12.280226772163491,12.549101880721105,12.793900916043892,13.017076351502757,13.221021225873464
1,0.00013609902561518837,1.5800652417427445,5.225208155044288,7.588659144250563,8.925369119324516,9.6734108135767,10.091783692262645,10.32635979441286,10.466781889263082,10.584580886032194,10.757234915772145,11.03277594045107,11.368751211846076,11.708237453619404,12.027520498372125,12.320685944758038,12.587890680777521,12.831143770259612,13.052883895102703,13.255493024601595
2,0.0001745591735553666,1.6473236027109663,5.345332144374342,7.70816097185709,9.032251886141212,9.766864683041508,10.173489177262041,10.398311145926227,10.530789716047233,10.642253521981152,10.810087148403854,11.082130761776611,11.415431301590319,11.75266216751774,12.069936802367243,12.361272496935344,12.626793489090465,12.868489188046047,13.088784128366813,13.290048935234564
3,0.0002231353582309931,1.7174390481292596,5.468210283960676,7.829536945434184,9.140407053268843,9.861214149817235,10.255849226843042,10.470757188342057,10.595182590422107,10.700234239421869,10.863193039721754,11.131700424887958,11.462297142829652,11.797249546461353,12.112496818047275,12.401986900912583,12.665810709022095,12.905937517434216,13.124777354313558,13.324689223773236
4,0.0002844396944875353,1.7905332724034089,5.593906036887384,7.952816734189996,9.24985000788768,9.956468004854845,10.338869267041664,10.54370148371321,10.659962972321752,10.758524814046488,10.916553926913192,11.181485977786863,11.509349582486946,11.84200028972481,12.155201132337098,12.44282965608835,12.704942770565001,12.943489132572081,13.160863901589613,13.359414181375584
5,0.0003617351715617108,1.8667331204256377,5.7224842820643715,8.07803044336573,9.36059630244569,10.052635114225504,10.422554764505875,10.617147620097999,10.725133341027385,10.81712703769972,10.970171161778826,11.231488482425549,11.55658948123428,11.88691511035331,12.198050346052938,12.483801275909546,12.744190117920372,12.981144421962805,13.19704411332151,13.3942241137788
6,0.0004590908057654646,1.9461707897303924,5.854011335951156,8.205208608934512,9.47266164337939,10.149724406375503,10.506911213736457,10.691099199343627,10.790696183690773,10.876042707656584,11.024046100658515,11.28170900512165,11.604017704291143,11.93199472630199,12.24104506536659,12.524902279651423,12.783553201585734,13.018903780851439,13.233318339791582,13.429119334254015
7,0.0005815727323227774,2.0289840533734695,5.988554984996459,8.334382202545616,9.586061889617202,10.247744868313308,10.59194413226296,10.765559831827206,10.856653989937149,10.93527362123807,11.078180099111448,11.332148611293876,11.65163511620527,11.9772398552689,12.284185896704207,12.56613318739571,12.823032473423805,13.056767606393201,13.269686933711993,13.464100158990364
8,0.0007354797062725713,2.115316497273118,6.126184521954499,8.465582640106597,9.700813054954304,10.346705545698553,10.677659059575973,10.840533134712143,10.92300924970833,10.994821573399404,11.132574509340236,11.382808362764688,11.699442578057903,12.022651211825101,12.327473443822516,12.607494517072059,12.862628383685578,13.094736294672197,13.306150247250683,13.499166904137692
9,0.0009286336746195897,2.2053177693148087,6.26697078356813,8.598841791424153,9.816931311776969,10.446615544505605,10.764061557744881,10.91602273191314,10.989764452782177,11.054688355934658,11.187230679167374,11.433689316561882,11.747440946122433,12.068229505953719,12.370908306248152,12.648986782815179,12.90234137930082,13.132810238938806,13.342708630227541,13.534319883971841
